52	,	292	,	10289	,	5379	,	6396	,	12456	,	46598	,	12452	,	12454	,	53074	,	46595
53	,	6371	,	10289	,	6396	,	7309	,	52930	,	53074	,	52925	,	52926	,	59278	,	53068
54	,	292	,	6371	,	10289	,	6396	,	12453	,	52930	,	12456	,	12454	,	52925	,	53074
55	,	5358	,	5379	,	10289	,	10220	,	46521	,	46598	,	46524	,	46523	,	46597	,	70945
56	,	292	,	5358	,	5379	,	10289	,	12451	,	46521	,	12452	,	12456	,	46524	,	46598
57	,	6396	,	7309	,	10289	,	10220	,	53068	,	59278	,	53074	,	53073	,	59277	,	70945
58	,	291	,	10289	,	292	,	6371	,	12447	,	12456	,	12439	,	12445	,	52930	,	12453
59	,	291	,	292	,	10289	,	5358	,	12439	,	12456	,	12447	,	12442	,	12451	,	46524
60	,	5358	,	10289	,	5366	,	6369	,	46524	,	46567	,	46519	,	46522	,	52915	,	46565
61	,	291	,	5358	,	10289	,	5366	,	12442	,	46524	,	12447	,	12443	,	46519	,	46567
62	,	6354	,	10289	,	6371	,	7309	,	52822	,	52930	,	52816	,	52817	,	59278	,	52926
63	,	291	,	6354	,	10289	,	6371	,	12444	,	52822	,	12447	,	12445	,	52816	,	52930
64	,	291	,	10289	,	6354	,	9701	,	12447	,	52822	,	12444	,	12446	,	70730	,	52820
65	,	6369	,	10289	,	7309	,	10220	,	52915	,	59278	,	52910	,	52914	,	70945	,	59277
66	,	744	,	10288	,	745	,	7253	,	15574	,	15585	,	15562	,	15570	,	58905	,	15584
67	,	745	,	10288	,	6311	,	7253	,	15585	,	52584	,	15582	,	15584	,	58905	,	52580
68	,	745	,	10288	,	4279	,	6311	,	15585	,	39494	,	15576	,	15582	,	52584	,	39490
69	,	744	,	4279	,	745	,	10288	,	15566	,	15576	,	15562	,	15574	,	39494	,	15585
70	,	6311	,	7253	,	10288	,	10219	,	52580	,	58905	,	52584	,	52583	,	58904	,	70944
71	,	744	,	10288	,	7253	,	7966	,	15574	,	58905	,	15570	,	15571	,	63797	,	58903
72	,	6278	,	7253	,	10288	,	7966	,	52359	,	58905	,	52364	,	52360	,	58903	,	63797
73	,	4279	,	6311	,	10288	,	10219	,	39490	,	52584	,	39494	,	39493	,	52583	,	70944
74	,	744	,	10288	,	7966	,	9402	,	15574	,	63797	,	15571	,	15573	,	70377	,	63796
75	,	6278	,	7966	,	10288	,	9402	,	52360	,	63797	,	52364	,	52361	,	63796	,	70377
76	,	4279	,	10288	,	6320	,	10219	,	39494	,	52637	,	39491	,	39493	,	70944	,	52636
77	,	744	,	4279	,	10288	,	6320	,	15566	,	39494	,	15574	,	15569	,	39491	,	52637
78	,	6278	,	10288	,	6320	,	9402	,	52364	,	52637	,	52358	,	52361	,	70377	,	52633
79	,	744	,	6320	,	10288	,	9402	,	15569	,	52637	,	15574	,	15573	,	52633	,	70377
80	,	2685	,	10287	,	5963	,	5975	,	29524	,	49931	,	29521	,	29522	,	50010	,	49926
81	,	2646	,	2685	,	10287	,	5963	,	29318	,	29524	,	29321	,	29320	,	29521	,	49931
82	,	2650	,	5961	,	10287	,	5975	,	29347	,	49923	,	29350	,	29348	,	49918	,	50010
83	,	2049	,	2646	,	2695	,	10287	,	25311	,	29319	,	25312	,	25317	,	29321	,	29561
84	,	2049	,	2695	,	5943	,	10287	,	25312	,	29560	,	25314	,	25317	,	29561	,	49813
85	,	2049	,	5943	,	5963	,	10287	,	25314	,	49809	,	25316	,	25317	,	49813	,	49931
86	,	2049	,	5963	,	2646	,	10287	,	25316	,	29320	,	25311	,	25317	,	49931	,	29321
87	,	5961	,	10287	,	5975	,	10205	,	49923	,	50010	,	49918	,	49922	,	70943	,	50009
88	,	5963	,	5975	,	10287	,	10205	,	49926	,	50010	,	49931	,	49930	,	50009	,	70943
89	,	2629	,	10287	,	2650	,	5961	,	29196	,	29350	,	29188	,	29194	,	49923	,	29347
90	,	2629	,	2646	,	2650	,	10287	,	29187	,	29317	,	29188	,	29196	,	29321	,	29350
91	,	2629	,	2695	,	10287	,	5943	,	29191	,	29561	,	29196	,	29193	,	29560	,	49813
92	,	2629	,	2695	,	2646	,	10287	,	29191	,	29319	,	29187	,	29196	,	29561	,	29321
93	,	5943	,	5963	,	10287	,	10205	,	49809	,	49931	,	49813	,	49812	,	49930	,	70943
94	,	2629	,	5943	,	10287	,	5961	,	29193	,	49813	,	29196	,	29194	,	49808	,	49923
95	,	5943	,	10287	,	5961	,	10205	,	49813	,	49923	,	49808	,	49812	,	70943	,	49922
96	,	2649	,	2686	,	10286	,	5891	,	29338	,	29528	,	29343	,	29340	,	29525	,	49515
97	,	2645	,	2649	,	2686	,	10286	,	29311	,	29338	,	29312	,	29316	,	29343	,	29528
98	,	2645	,	2649	,	10286	,	9221	,	29311	,	29343	,	29316	,	29315	,	29342	,	70116
99	,	2649	,	5891	,	10286	,	9221	,	29340	,	49515	,	29343	,	29342	,	49513	,	70116
100	,	2086	,	2686	,	10286	,	2645	,	25566	,	29528	,	25570	,	25565	,	29312	,	29316
101	,	2086	,	5873	,	10286	,	7070	,	25567	,	49407	,	25570	,	25568	,	49402	,	57610
102	,	2087	,	2694	,	10286	,	9965	,	25575	,	29559	,	25578	,	25577	,	29558	,	70885
103	,	2087	,	2694	,	2645	,	10286	,	25575	,	29313	,	25574	,	25578	,	29559	,	29316
104	,	2086	,	10286	,	2087	,	2645	,	25570	,	25578	,	25562	,	25565	,	29316	,	25574
105	,	2645	,	10286	,	5869	,	9221	,	29316	,	49382	,	29314	,	29315	,	70116	,	49379
106	,	5873	,	10286	,	7070	,	10202	,	49407	,	57610	,	49402	,	49406	,	70941	,	57609
107	,	5891	,	7070	,	10286	,	10202	,	49511	,	57610	,	49515	,	49514	,	57609	,	70941
108	,	2694	,	5869	,	10286	,	9965	,	29556	,	49382	,	29559	,	29558	,	49380	,	70885
109	,	2645	,	10286	,	2694	,	5869	,	29316	,	29559	,	29313	,	29314	,	49382	,	29556
110	,	5869	,	5891	,	10286	,	10202	,	49375	,	49515	,	49382	,	49381	,	49514	,	70941
111	,	5869	,	5873	,	10286	,	9965	,	49374	,	49407	,	49382	,	49380	,	49405	,	70885
112	,	5869	,	10286	,	5873	,	10202	,	49382	,	49407	,	49374	,	49381	,	70941	,	49406
113	,	1375	,	8132	,	5787	,	10285	,	20629	,	48956	,	20628	,	20630	,	64772	,	48958
114	,	1375	,	5787	,	1406	,	10285	,	20628	,	20789	,	20626	,	20630	,	48958	,	20790
115	,	1375	,	1406	,	5714	,	10285	,	20626	,	20788	,	20627	,	20630	,	20790	,	48496
116	,	1375	,	5714	,	8132	,	10285	,	20627	,	48494	,	20629	,	20630	,	48496	,	64772
117	,	5714	,	8132	,	10285	,	10195	,	48494	,	64772	,	48496	,	48495	,	64771	,	70939
118	,	1439	,	5714	,	10285	,	10195	,	20990	,	48496	,	20994	,	20993	,	48495	,	70939
119	,	1406	,	10285	,	1439	,	5714	,	20790	,	20994	,	20786	,	20788	,	48496	,	20990
120	,	1215	,	1439	,	10285	,	10195	,	19462	,	20994	,	19469	,	19468	,	20993	,	70939
121	,	1215	,	1439	,	1406	,	10285	,	19462	,	20786	,	19461	,	19469	,	20994	,	20790
122	,	5777	,	10285	,	5787	,	8132	,	48905	,	48958	,	48893	,	48901	,	64772	,	48956
123	,	1406	,	5490	,	10285	,	5787	,	20787	,	47179	,	20790	,	20789	,	47177	,	48958
124	,	1215	,	1406	,	5490	,	10285	,	19461	,	20787	,	19463	,	19469	,	20790	,	47179
125	,	1215	,	10285	,	5726	,	10195	,	19469	,	48598	,	19464	,	19468	,	70939	,	48597
126	,	1215	,	5726	,	10285	,	5777	,	19464	,	48598	,	19469	,	19465	,	48588	,	48905
127	,	5490	,	5777	,	10285	,	5787	,	47176	,	48905	,	47179	,	47177	,	48893	,	48958
128	,	1215	,	10285	,	5490	,	5777	,	19469	,	47179	,	19463	,	19465	,	48905	,	47176
129	,	2800	,	10284	,	7575	,	7684	,	30229	,	61152	,	30225	,	30227	,	61902	,	61144
130	,	2499	,	2800	,	10284	,	7575	,	28444	,	30229	,	28450	,	28448	,	30225	,	61152
131	,	7575	,	8556	,	10284	,	10251	,	61147	,	67303	,	61152	,	61151	,	67302	,	70951
132	,	7575	,	7684	,	10284	,	8556	,	61144	,	61902	,	61152	,	61147	,	61894	,	67303
133	,	2499	,	7575	,	10284	,	10251	,	28448	,	61152	,	28450	,	28449	,	61151	,	70951
134	,	2499	,	2802	,	10284	,	2800	,	28445	,	30236	,	28450	,	28444	,	30222	,	30229
135	,	6871	,	10284	,	8556	,	10035	,	56410	,	67303	,	56405	,	56409	,	70913	,	67301
136	,	6871	,	10284	,	7684	,	8556	,	56410	,	61902	,	56404	,	56405	,	67303	,	61894
137	,	2805	,	6871	,	10284	,	7684	,	30248	,	56410	,	30252	,	30251	,	56404	,	61902
138	,	2802	,	10284	,	2805	,	6871	,	30236	,	30252	,	30233	,	30234	,	56410	,	30248
139	,	8556	,	10035	,	10284	,	10251	,	67301	,	70913	,	67303	,	67302	,	70912	,	70951
140	,	2499	,	10284	,	2500	,	10251	,	28450	,	28456	,	28443	,	28449	,	70951	,	28455
141	,	2499	,	2802	,	2500	,	10284	,	28445	,	28452	,	28443	,	28450	,	30236	,	28456
142	,	2802	,	10284	,	6871	,	10035	,	30236	,	56410	,	30234	,	30235	,	70913	,	56409
143	,	2500	,	10284	,	10035	,	10251	,	28456	,	70913	,	28454	,	28455	,	70951	,	70912
144	,	2500	,	10284	,	2802	,	10035	,	28456	,	30236	,	28452	,	28454	,	70913	,	30235
145	,	6382	,	10283	,	7903	,	9400	,	52986	,	63430	,	52982	,	52984	,	70373	,	63427
146	,	7903	,	10283	,	8960	,	9400	,	63430	,	69379	,	63426	,	63427	,	70373	,	69375
147	,	2402	,	10283	,	2403	,	10021	,	27846	,	27855	,	27840	,	27845	,	70908	,	27854
148	,	2402	,	3228	,	2403	,	10283	,	27843	,	27851	,	27840	,	27846	,	32294	,	27855
149	,	2403	,	10283	,	9446	,	10021	,	27855	,	70423	,	27853	,	27854	,	70908	,	70422
150	,	2403	,	10283	,	2408	,	9446	,	27855	,	27889	,	27848	,	27853	,	70423	,	27888
151	,	2408	,	10283	,	9400	,	9446	,	27889	,	70373	,	27887	,	27888	,	70423	,	70371
152	,	2408	,	10283	,	6382	,	9400	,	27889	,	52986	,	27886	,	27887	,	70373	,	52984
153	,	2402	,	6375	,	10283	,	10021	,	27844	,	52952	,	27846	,	27845	,	52951	,	70908
154	,	2402	,	3228	,	10283	,	6375	,	27843	,	32294	,	27846	,	27844	,	32291	,	52952
155	,	8960	,	9400	,	10283	,	9446	,	69375	,	70373	,	69379	,	69376	,	70371	,	70423
156	,	7903	,	10283	,	8380	,	8960	,	63430	,	66148	,	63424	,	63426	,	69379	,	66143
157	,	6382	,	7903	,	10283	,	8380	,	52982	,	63430	,	52986	,	52983	,	63424	,	66148
158	,	6375	,	8380	,	10283	,	8960	,	52948	,	66148	,	52952	,	52950	,	66143	,	69379
159	,	3228	,	10283	,	6375	,	8380	,	32294	,	52952	,	32291	,	32293	,	66148	,	52948
160	,	2403	,	2408	,	10283	,	3228	,	27848	,	27889	,	27855	,	27851	,	27882	,	32294
161	,	6375	,	8960	,	10283	,	10021	,	52950	,	69379	,	52952	,	52951	,	69378	,	70908
162	,	8960	,	9446	,	10283	,	10021	,	69376	,	70423	,	69379	,	69378	,	70422	,	70908
163	,	3228	,	6382	,	10283	,	8380	,	32292	,	52986	,	32294	,	32293	,	52983	,	66148
164	,	6063	,	8786	,	10282	,	8028	,	50632	,	68566	,	50636	,	50628	,	64237	,	64240
165	,	6063	,	6069	,	10282	,	8786	,	50625	,	50680	,	50636	,	50632	,	50675	,	68566
166	,	1873	,	6063	,	10282	,	8028	,	24248	,	50636	,	24251	,	24250	,	50628	,	64240
167	,	1873	,	6063	,	6069	,	10282	,	24248	,	50625	,	24249	,	24251	,	50636	,	50680
168	,	6069	,	10282	,	8786	,	9990	,	50680	,	68566	,	50675	,	50679	,	70896	,	68565
169	,	8028	,	8786	,	10282	,	9990	,	64237	,	68566	,	64240	,	64239	,	68565	,	70896
170	,	1872	,	10282	,	1873	,	6069	,	24243	,	24251	,	24236	,	24241	,	50680	,	24249
171	,	1873	,	10282	,	2970	,	8028	,	24251	,	31218	,	24246	,	24250	,	64240	,	31217
172	,	1872	,	1873	,	10282	,	2970	,	24236	,	24251	,	24243	,	24237	,	24246	,	31218
173	,	6069	,	9320	,	10282	,	9990	,	50677	,	70252	,	50680	,	50679	,	70251	,	70896
174	,	1872	,	10282	,	6069	,	9320	,	24243	,	50680	,	24241	,	24242	,	70252	,	50677
175	,	1872	,	2971	,	10282	,	9320	,	24238	,	31221	,	24243	,	24242	,	31220	,	70252
176	,	2006	,	2970	,	10282	,	6097	,	25040	,	31218	,	25046	,	25044	,	31216	,	50883
177	,	2006	,	2971	,	10282	,	2970	,	25041	,	31221	,	25046	,	25040	,	31215	,	31218
178	,	6097	,	8028	,	10282	,	9990	,	50879	,	64240	,	50883	,	50882	,	64239	,	70896
179	,	2970	,	10282	,	6097	,	8028	,	31218	,	50883	,	31216	,	31217	,	64240	,	50879
180	,	6097	,	10282	,	9320	,	9990	,	50883	,	70252	,	50881	,	50882	,	70896	,	70251
181	,	1872	,	10282	,	2971	,	2970	,	24243	,	31221	,	24238	,	24237	,	31218	,	31215
182	,	4158	,	10281	,	4179	,	9571	,	38532	,	38685	,	38524	,	38531	,	70577	,	38684
183	,	4158	,	10281	,	4180	,	4179	,	38532	,	38692	,	38525	,	38524	,	38685	,	38675
184	,	4179	,	10281	,	7414	,	9571	,	38685	,	59970	,	38682	,	38684	,	70577	,	59969
185	,	4179	,	10281	,	4180	,	7414	,	38685	,	38692	,	38675	,	38682	,	59970	,	38690
186	,	4158	,	7429	,	10281	,	9571	,	38530	,	60044	,	38532	,	38531	,	60043	,	70577
187	,	4158	,	6642	,	10281	,	7429	,	38528	,	54768	,	38532	,	38530	,	54767	,	60044
188	,	4158	,	10281	,	4159	,	4180	,	38532	,	38540	,	38523	,	38525	,	38692	,	38534
189	,	4180	,	7414	,	10281	,	7419	,	38690	,	59970	,	38692	,	38691	,	59964	,	59989
190	,	6609	,	7414	,	10281	,	9571	,	54574	,	59970	,	54580	,	54579	,	59969	,	70577
191	,	6609	,	10281	,	7414	,	7419	,	54580	,	59970	,	54574	,	54575	,	59989	,	59964
192	,	4158	,	4159	,	10281	,	6642	,	38523	,	38540	,	38532	,	38528	,	38538	,	54768
193	,	4159	,	4180	,	10281	,	7419	,	38534	,	38692	,	38540	,	38539	,	38691	,	59989
194	,	6609	,	6642	,	10281	,	7419	,	54573	,	54768	,	54580	,	54575	,	54766	,	59989
195	,	4159	,	10281	,	6642	,	7419	,	38540	,	54768	,	38538	,	38539	,	59989	,	54766
196	,	146	,	10280	,	5021	,	5049	,	11358	,	44951	,	11355	,	11356	,	45139	,	44946
197	,	146	,	5021	,	10280	,	4295	,	11355	,	44951	,	11358	,	11354	,	39599	,	39601
198	,	145	,	146	,	10280	,	9555	,	11341	,	11358	,	11350	,	11349	,	11357	,	70556
199	,	145	,	10280	,	146	,	5049	,	11350	,	11358	,	11341	,	11346	,	45139	,	11356
200	,	4293	,	5021	,	10280	,	5049	,	39583	,	44951	,	39588	,	39584	,	44946	,	45139
201	,	4293	,	10280	,	5021	,	4295	,	39588	,	44951	,	39583	,	39580	,	39601	,	39599
202	,	146	,	4295	,	10280	,	9555	,	11354	,	39601	,	11358	,	11357	,	39600	,	70556
203	,	145	,	10280	,	4314	,	9555	,	11350	,	39755	,	11344	,	11349	,	70556	,	39754
204	,	4293	,	10280	,	4314	,	5049	,	39588	,	39755	,	39581	,	39584	,	45139	,	39750
205	,	4293	,	4314	,	10280	,	4295	,	39581	,	39755	,	39588	,	39580	,	39598	,	39601
206	,	4295	,	4314	,	10280	,	9555	,	39598	,	39755	,	39601	,	39600	,	39754	,	70556
207	,	8622	,	10279	,	9515	,	9534	,	67655	,	70509	,	67653	,	67654	,	70534	,	70507
208	,	8932	,	9515	,	10279	,	9534	,	69255	,	70509	,	69259	,	69256	,	70507	,	70534
209	,	8932	,	10279	,	9057	,	9534	,	69259	,	69873	,	69254	,	69256	,	70534	,	69872
210	,	8622	,	8971	,	10279	,	9534	,	67650	,	69456	,	67655	,	67654	,	69454	,	70534
211	,	8971	,	9057	,	10279	,	9534	,	69452	,	69873	,	69456	,	69454	,	69872	,	70534
212	,	8971	,	9038	,	10279	,	9057	,	69450	,	69793	,	69456	,	69452	,	69790	,	69873
213	,	7750	,	10279	,	8519	,	9038	,	62438	,	67092	,	62428	,	62433	,	69793	,	67086
214	,	7750	,	8519	,	10279	,	8622	,	62428	,	67092	,	62438	,	62431	,	67081	,	67655
215	,	8935	,	9038	,	10279	,	9718	,	69272	,	69793	,	69276	,	69274	,	69792	,	70747
216	,	8935	,	10279	,	9038	,	9057	,	69276	,	69793	,	69272	,	69273	,	69873	,	69790
217	,	8935	,	9034	,	10279	,	9057	,	69268	,	69770	,	69276	,	69273	,	69767	,	69873
218	,	8932	,	9034	,	10279	,	9515	,	69253	,	69770	,	69259	,	69255	,	69768	,	70509
219	,	8932	,	10279	,	9034	,	9057	,	69259	,	69770	,	69253	,	69254	,	69873	,	69767
220	,	7750	,	10279	,	8521	,	9515	,	62438	,	67111	,	62430	,	62434	,	70509	,	67108
221	,	7750	,	8622	,	10279	,	9515	,	62431	,	67655	,	62438	,	62434	,	67653	,	70509
222	,	7750	,	8521	,	10279	,	9718	,	62430	,	67111	,	62438	,	62435	,	67109	,	70747
223	,	7750	,	10279	,	9038	,	9718	,	62438	,	69793	,	62433	,	62435	,	70747	,	69792
224	,	8521	,	10279	,	9034	,	9515	,	67111	,	69770	,	67106	,	67108	,	70509	,	69768
225	,	4363	,	5094	,	10278	,	9498	,	40176	,	45385	,	40180	,	40179	,	45384	,	70490
226	,	4363	,	10278	,	4375	,	9498	,	40180	,	40279	,	40174	,	40179	,	70490	,	40278
227	,	4355	,	10278	,	4363	,	9479	,	40110	,	40180	,	40099	,	40108	,	70473	,	40177
228	,	4355	,	4375	,	4363	,	10278	,	40102	,	40174	,	40099	,	40110	,	40279	,	40180
229	,	4363	,	10278	,	5094	,	9479	,	40180	,	45385	,	40176	,	40177	,	70473	,	45383
230	,	5059	,	10278	,	5094	,	9498	,	45208	,	45385	,	45205	,	45207	,	70490	,	45384
231	,	4355	,	4375	,	10278	,	6453	,	40102	,	40279	,	40110	,	40103	,	40276	,	53506
232	,	4375	,	10278	,	6453	,	7343	,	40279	,	53506	,	40276	,	40277	,	59508	,	53499
233	,	5028	,	10278	,	9431	,	9479	,	44999	,	70411	,	44996	,	44997	,	70473	,	70408
234	,	4971	,	5028	,	10278	,	9431	,	44496	,	44999	,	44505	,	44503	,	44996	,	70411
235	,	5028	,	5094	,	10278	,	9479	,	44994	,	45385	,	44999	,	44997	,	45383	,	70473
236	,	4971	,	5028	,	5094	,	10278	,	44496	,	44994	,	44500	,	44505	,	44999	,	45385
237	,	4971	,	10278	,	6453	,	9431	,	44505	,	53506	,	44501	,	44503	,	70411	,	53503
238	,	4971	,	5094	,	5059	,	10278	,	44500	,	45205	,	44499	,	44505	,	45385	,	45208
239	,	8730	,	9451	,	10277	,	9453	,	68261	,	70428	,	68263	,	68262	,	70427	,	70429
240	,	6358	,	10277	,	8730	,	9451	,	52844	,	68263	,	52841	,	52843	,	70428	,	68261
241	,	6336	,	10277	,	9451	,	9453	,	52734	,	70428	,	52732	,	52733	,	70429	,	70427
242	,	6336	,	10277	,	6358	,	9451	,	52734	,	52844	,	52727	,	52732	,	70428	,	52843
243	,	6358	,	8730	,	10277	,	9400	,	52841	,	68263	,	52844	,	52842	,	68259	,	70372
244	,	6347	,	10277	,	6359	,	6368	,	52794	,	52849	,	52789	,	52790	,	52907	,	52845
245	,	6336	,	6358	,	10277	,	6368	,	52727	,	52844	,	52734	,	52728	,	52837	,	52907
246	,	6336	,	6347	,	10277	,	7296	,	52726	,	52794	,	52734	,	52729	,	52791	,	59193
247	,	6358	,	10277	,	6368	,	9400	,	52844	,	52907	,	52837	,	52842	,	70372	,	52906
248	,	7916	,	8730	,	10277	,	9453	,	63473	,	68263	,	63479	,	63478	,	68262	,	70429
249	,	7916	,	10277	,	8730	,	9400	,	63479	,	68263	,	63473	,	63476	,	70372	,	68259
250	,	6359	,	7916	,	10277	,	9391	,	52846	,	63479	,	52849	,	52847	,	63475	,	70360
251	,	7916	,	10277	,	9391	,	9453	,	63479	,	70360	,	63475	,	63478	,	70429	,	70359
252	,	7296	,	9391	,	10277	,	9453	,	59190	,	70360	,	59193	,	59192	,	70359	,	70429
253	,	6336	,	7296	,	10277	,	9453	,	52729	,	59193	,	52734	,	52733	,	59192	,	70429
254	,	6242	,	10276	,	7277	,	9771	,	52094	,	59057	,	52086	,	52093	,	70788	,	59055
255	,	6281	,	7277	,	10276	,	9771	,	52377	,	59057	,	52381	,	52380	,	59055	,	70788
256	,	6281	,	10276	,	9408	,	9771	,	52381	,	70383	,	52378	,	52380	,	70788	,	70382
257	,	6242	,	9408	,	10276	,	9771	,	52091	,	70383	,	52094	,	52093	,	70382	,	70788
258	,	2994	,	6281	,	10276	,	9408	,	31324	,	52381	,	31327	,	31326	,	52378	,	70383
259	,	6272	,	10276	,	7277	,	9366	,	52329	,	59057	,	52326	,	52328	,	70327	,	59054
260	,	6242	,	7277	,	10276	,	9366	,	52086	,	59057	,	52094	,	52089	,	59054	,	70327
261	,	2994	,	6272	,	7272	,	10276	,	31323	,	52325	,	31325	,	31327	,	52329	,	59025
262	,	6242	,	10276	,	7272	,	9366	,	52094	,	59025	,	52085	,	52089	,	70327	,	59023
263	,	6272	,	7272	,	10276	,	9366	,	52325	,	59025	,	52329	,	52328	,	59023	,	70327
264	,	6242	,	7272	,	10276	,	9408	,	52085	,	59025	,	52094	,	52091	,	59024	,	70383
265	,	5397	,	10275	,	6427	,	9348	,	46701	,	53283	,	46697	,	46699	,	70295	,	53282
266	,	2357	,	5397	,	10275	,	6427	,	27524	,	46701	,	27527	,	27526	,	46697	,	53283
267	,	2351	,	2357	,	10275	,	6427	,	27488	,	27527	,	27492	,	27491	,	27526	,	53283
268	,	2351	,	10275	,	6415	,	6427	,	27492	,	53201	,	27490	,	27491	,	53283	,	53194
269	,	2351	,	10275	,	2352	,	6415	,	27492	,	27497	,	27487	,	27490	,	53201	,	27496
